X, Y
1.645000e+00, 4.451667e+00
1.646000e+00, 4.451333e+00
1.647000e+00, 4.451000e+00
1.648000e+00, 4.450667e+00
1.649000e+00, 4.450333e+00
1.650000e+00, 4.450000e+00
1.651000e+00, 4.449667e+00
1.652000e+00, 4.449333e+00
1.653000e+00, 4.449000e+00
1.654000e+00, 4.448667e+00
1.655000e+00, 4.448333e+00
1.656000e+00, 4.448000e+00
1.657000e+00, 4.447667e+00
1.658000e+00, 4.447333e+00
1.659000e+00, 4.447000e+00
1.660000e+00, 4.446667e+00
1.661000e+00, 4.446333e+00
1.662000e+00, 4.446000e+00
1.663000e+00, 4.445667e+00
1.664000e+00, 4.445333e+00
1.665000e+00, 4.445000e+00
1.666000e+00, 4.444667e+00
1.667000e+00, 4.444333e+00
1.668000e+00, 4.444000e+00
1.669000e+00, 4.443667e+00
1.670000e+00, 4.443333e+00
1.671000e+00, 4.443000e+00
1.672000e+00, 4.442667e+00
1.673000e+00, 4.442333e+00
1.674000e+00, 4.442000e+00
1.675000e+00, 4.441667e+00
1.676000e+00, 4.441333e+00
1.677000e+00, 4.441000e+00
1.678000e+00, 4.440667e+00
1.679000e+00, 4.440333e+00
1.680000e+00, 4.440000e+00
1.681000e+00, 4.439667e+00
1.682000e+00, 4.439333e+00
1.683000e+00, 4.439000e+00
1.684000e+00, 4.438667e+00
1.685000e+00, 4.438333e+00
1.686000e+00, 4.438000e+00
1.687000e+00, 4.437667e+00
1.688000e+00, 4.437333e+00
1.689000e+00, 4.437000e+00
1.690000e+00, 4.436667e+00
1.691000e+00, 4.436333e+00
1.692000e+00, 4.436000e+00
1.693000e+00, 4.435667e+00
1.694000e+00, 4.435333e+00
1.695000e+00, 4.435000e+00
1.696000e+00, 4.434667e+00
1.697000e+00, 4.434333e+00
1.698000e+00, 4.434000e+00
1.699000e+00, 4.433667e+00
1.700000e+00, 4.433333e+00
1.701000e+00, 4.433000e+00
1.702000e+00, 4.432667e+00
1.703000e+00, 4.432333e+00
1.704000e+00, 4.432000e+00
1.705000e+00, 4.431667e+00
1.706000e+00, 4.431333e+00
1.707000e+00, 4.431000e+00
1.708000e+00, 4.430667e+00
1.709000e+00, 4.430333e+00
1.710000e+00, 4.430000e+00
1.711000e+00, 4.429667e+00
1.712000e+00, 4.429333e+00
1.713000e+00, 4.429000e+00
1.714000e+00, 4.428667e+00
1.715000e+00, 4.428333e+00
1.716000e+00, 4.428000e+00
1.717000e+00, 4.427667e+00
1.718000e+00, 4.427333e+00
1.719000e+00, 4.427000e+00
1.720000e+00, 4.426667e+00
1.721000e+00, 4.426333e+00
1.722000e+00, 4.426000e+00
1.723000e+00, 4.425667e+00
1.724000e+00, 4.425333e+00
1.725000e+00, 4.425000e+00
1.726000e+00, 4.424667e+00
1.727000e+00, 4.424333e+00
1.728000e+00, 4.424000e+00
1.729000e+00, 4.423667e+00
1.730000e+00, 4.423333e+00
1.731000e+00, 4.423000e+00
1.732000e+00, 4.422667e+00
1.733000e+00, 4.422333e+00
1.734000e+00, 4.422000e+00
1.735000e+00, 4.421667e+00
1.736000e+00, 4.421333e+00
1.737000e+00, 4.421000e+00
1.738000e+00, 4.420667e+00
1.739000e+00, 4.420333e+00
1.740000e+00, 4.420000e+00
1.741000e+00, 4.419667e+00
1.742000e+00, 4.419333e+00
1.743000e+00, 4.419000e+00
1.744000e+00, 4.418667e+00
1.745000e+00, 4.418333e+00
1.746000e+00, 4.418000e+00
1.747000e+00, 4.417667e+00
1.748000e+00, 4.417333e+00
1.749000e+00, 4.417000e+00
1.750000e+00, 4.416667e+00
1.751000e+00, 4.416333e+00
1.752000e+00, 4.416000e+00
1.753000e+00, 4.415667e+00
1.754000e+00, 4.415333e+00
1.755000e+00, 4.415000e+00
1.756000e+00, 4.414667e+00
1.757000e+00, 4.414333e+00
1.758000e+00, 4.414000e+00
1.759000e+00, 4.413667e+00
1.760000e+00, 4.413333e+00
1.761000e+00, 4.413000e+00
1.762000e+00, 4.412667e+00
1.763000e+00, 4.412333e+00
1.764000e+00, 4.412000e+00
1.765000e+00, 4.411667e+00
1.766000e+00, 4.411333e+00
1.767000e+00, 4.411000e+00
1.768000e+00, 4.410667e+00
1.769000e+00, 4.410333e+00
1.770000e+00, 4.410000e+00
1.771000e+00, 4.409667e+00
1.772000e+00, 4.409333e+00
1.773000e+00, 4.409000e+00
1.774000e+00, 4.408667e+00
1.775000e+00, 4.408333e+00
1.776000e+00, 4.408000e+00
1.777000e+00, 4.407667e+00
1.778000e+00, 4.407333e+00
1.779000e+00, 4.407000e+00
1.780000e+00, 4.406667e+00
1.781000e+00, 4.406333e+00
1.782000e+00, 4.406000e+00
1.783000e+00, 4.405667e+00
1.784000e+00, 4.405333e+00
1.785000e+00, 4.405000e+00
1.786000e+00, 4.404667e+00
1.787000e+00, 4.404333e+00
1.788000e+00, 4.404000e+00
1.789000e+00, 4.403667e+00
1.790000e+00, 4.403333e+00
1.791000e+00, 4.403000e+00
1.792000e+00, 4.402667e+00
1.793000e+00, 4.402333e+00
1.794000e+00, 4.402000e+00
1.795000e+00, 4.401667e+00
1.796000e+00, 4.401333e+00
1.797000e+00, 4.401000e+00
1.798000e+00, 4.400667e+00
1.799000e+00, 4.400333e+00
1.800000e+00, 4.400000e+00
1.801000e+00, 4.399667e+00
1.802000e+00, 4.399333e+00
1.803000e+00, 4.399000e+00
1.804000e+00, 4.398667e+00
1.805000e+00, 4.398333e+00
1.806000e+00, 4.398000e+00
1.807000e+00, 4.397667e+00
1.808000e+00, 4.397333e+00
1.809000e+00, 4.397000e+00
1.810000e+00, 4.396667e+00
1.811000e+00, 4.396333e+00
1.812000e+00, 4.396000e+00
1.813000e+00, 4.395667e+00
1.814000e+00, 4.395333e+00
1.815000e+00, 4.395000e+00
1.816000e+00, 4.394667e+00
1.817000e+00, 4.394333e+00
1.818000e+00, 4.394000e+00
1.819000e+00, 4.393667e+00
1.820000e+00, 4.393333e+00
1.821000e+00, 4.393000e+00
1.822000e+00, 4.392667e+00
1.823000e+00, 4.392333e+00
1.824000e+00, 4.392000e+00
1.825000e+00, 4.391667e+00
1.826000e+00, 4.391333e+00
1.827000e+00, 4.391000e+00
1.828000e+00, 4.390667e+00
1.829000e+00, 4.390333e+00
1.830000e+00, 4.390000e+00
1.831000e+00, 4.389667e+00
1.832000e+00, 4.389333e+00
1.833000e+00, 4.389000e+00
1.834000e+00, 4.388667e+00
1.835000e+00, 4.388333e+00
1.836000e+00, 4.388000e+00
1.837000e+00, 4.387667e+00
1.838000e+00, 4.387333e+00
1.839000e+00, 4.387000e+00
1.840000e+00, 4.386667e+00
1.841000e+00, 4.386333e+00
1.842000e+00, 4.386000e+00
1.843000e+00, 4.385667e+00
1.844000e+00, 4.385333e+00
1.845000e+00, 4.385000e+00
1.846000e+00, 4.384667e+00
1.847000e+00, 4.384333e+00
1.848000e+00, 4.384000e+00
1.849000e+00, 4.383667e+00
1.850000e+00, 4.383333e+00
1.851000e+00, 4.383000e+00
1.852000e+00, 4.382667e+00
1.853000e+00, 4.382333e+00
1.854000e+00, 4.382000e+00
1.855000e+00, 4.381667e+00
1.856000e+00, 4.381333e+00
1.857000e+00, 4.381000e+00
1.858000e+00, 4.380667e+00
1.859000e+00, 4.380333e+00
1.860000e+00, 4.380000e+00
1.861000e+00, 4.379667e+00
1.862000e+00, 4.379333e+00
1.863000e+00, 4.379000e+00
1.864000e+00, 4.378667e+00
1.865000e+00, 4.378333e+00
1.866000e+00, 4.378000e+00
1.867000e+00, 4.377667e+00
1.868000e+00, 4.377333e+00
1.869000e+00, 4.377000e+00
1.870000e+00, 4.376667e+00
1.871000e+00, 4.376333e+00
1.872000e+00, 4.376000e+00
1.873000e+00, 4.375667e+00
1.874000e+00, 4.375333e+00
1.875000e+00, 4.375000e+00
1.876000e+00, 4.374667e+00
1.877000e+00, 4.374333e+00
1.878000e+00, 4.374000e+00
1.879000e+00, 4.373667e+00
1.880000e+00, 4.373333e+00
1.881000e+00, 4.373000e+00
1.882000e+00, 4.372667e+00
1.883000e+00, 4.372333e+00
1.884000e+00, 4.372000e+00
1.885000e+00, 4.371667e+00
1.886000e+00, 4.371333e+00
1.887000e+00, 4.371000e+00
1.888000e+00, 4.370667e+00
1.889000e+00, 4.370333e+00
1.890000e+00, 4.370000e+00
1.891000e+00, 4.369667e+00
1.892000e+00, 4.369333e+00
1.893000e+00, 4.369000e+00
1.894000e+00, 4.368667e+00
1.895000e+00, 4.368333e+00
1.896000e+00, 4.368000e+00
1.897000e+00, 4.367667e+00
1.898000e+00, 4.367333e+00
1.899000e+00, 4.367000e+00
1.900000e+00, 4.366667e+00
1.901000e+00, 4.366333e+00
1.902000e+00, 4.366000e+00
1.903000e+00, 4.365667e+00
1.904000e+00, 4.365333e+00
1.905000e+00, 4.365000e+00
1.906000e+00, 4.364667e+00
1.907000e+00, 4.364333e+00
1.908000e+00, 4.364000e+00
1.909000e+00, 4.363667e+00
1.910000e+00, 4.363333e+00
1.911000e+00, 4.363000e+00
1.912000e+00, 4.362667e+00
1.913000e+00, 4.362333e+00
1.914000e+00, 4.362000e+00
1.915000e+00, 4.361667e+00
1.916000e+00, 4.361333e+00
1.917000e+00, 4.361000e+00
1.918000e+00, 4.360667e+00
1.919000e+00, 4.360333e+00
1.920000e+00, 4.360000e+00
1.921000e+00, 4.359667e+00
1.922000e+00, 4.359333e+00
1.923000e+00, 4.359000e+00
1.924000e+00, 4.358667e+00
1.925000e+00, 4.358333e+00
1.926000e+00, 4.358000e+00
1.927000e+00, 4.357667e+00
1.928000e+00, 4.357333e+00
1.929000e+00, 4.357000e+00
1.930000e+00, 4.356667e+00
1.931000e+00, 4.356333e+00
1.932000e+00, 4.356000e+00
1.933000e+00, 4.355667e+00
1.934000e+00, 4.355333e+00
1.935000e+00, 4.355000e+00
1.936000e+00, 4.354667e+00
1.937000e+00, 4.354333e+00
1.938000e+00, 4.354000e+00
1.939000e+00, 4.353667e+00
1.940000e+00, 4.353333e+00
1.941000e+00, 4.353000e+00
1.942000e+00, 4.352667e+00
1.943000e+00, 4.352333e+00
1.944000e+00, 4.352000e+00
1.945000e+00, 4.351667e+00
1.946000e+00, 4.351333e+00
1.947000e+00, 4.351000e+00
1.948000e+00, 4.350667e+00
1.949000e+00, 4.350333e+00
1.950000e+00, 4.350000e+00
1.951000e+00, 4.349667e+00
1.952000e+00, 4.349333e+00
1.953000e+00, 4.349000e+00
1.954000e+00, 4.348667e+00
1.955000e+00, 4.348333e+00
1.956000e+00, 4.348000e+00
1.957000e+00, 4.347667e+00
1.958000e+00, 4.347333e+00
1.959000e+00, 4.347000e+00
1.960000e+00, 4.346667e+00
1.961000e+00, 4.346333e+00
1.962000e+00, 4.346000e+00
1.963000e+00, 4.345667e+00
1.964000e+00, 4.345333e+00
1.965000e+00, 4.345000e+00
1.966000e+00, 4.344667e+00
1.967000e+00, 4.344333e+00
1.968000e+00, 4.344000e+00
1.969000e+00, 4.343667e+00
1.970000e+00, 4.343333e+00
1.971000e+00, 4.343000e+00
1.972000e+00, 4.342667e+00
1.973000e+00, 4.342333e+00
1.974000e+00, 4.342000e+00
1.975000e+00, 4.341667e+00
1.976000e+00, 4.341333e+00
1.977000e+00, 4.341000e+00
1.978000e+00, 4.340667e+00
1.979000e+00, 4.340333e+00
1.980000e+00, 4.340000e+00
1.981000e+00, 4.339667e+00
1.982000e+00, 4.339333e+00
1.983000e+00, 4.339000e+00
1.984000e+00, 4.338667e+00
1.985000e+00, 4.338333e+00
1.986000e+00, 4.338000e+00
1.987000e+00, 4.337667e+00
1.988000e+00, 4.337333e+00
1.989000e+00, 4.337000e+00
1.990000e+00, 4.336667e+00
1.991000e+00, 4.336333e+00
1.992000e+00, 4.336000e+00
1.993000e+00, 4.335667e+00
1.994000e+00, 4.335333e+00
1.995000e+00, 4.335000e+00
1.996000e+00, 4.334667e+00
1.997000e+00, 4.334333e+00
1.998000e+00, 4.334000e+00
1.999000e+00, 4.333667e+00
2.000000e+00, 4.333333e+00
2.001000e+00, 4.333000e+00
2.002000e+00, 4.332667e+00
2.003000e+00, 4.332333e+00
2.004000e+00, 4.332000e+00
2.005000e+00, 4.331667e+00
2.006000e+00, 4.331333e+00
2.007000e+00, 4.331000e+00
2.008000e+00, 4.330667e+00
2.009000e+00, 4.330333e+00
2.010000e+00, 4.330000e+00
2.011000e+00, 4.329667e+00
2.012000e+00, 4.329333e+00
2.013000e+00, 4.329000e+00
2.014000e+00, 4.328667e+00
2.015000e+00, 4.328333e+00
2.016000e+00, 4.328000e+00
2.017000e+00, 4.327667e+00
2.018000e+00, 4.327333e+00
2.019000e+00, 4.327000e+00
2.020000e+00, 4.326667e+00
2.021000e+00, 4.326333e+00
2.022000e+00, 4.326000e+00
2.023000e+00, 4.325667e+00
2.024000e+00, 4.325333e+00
2.025000e+00, 4.325000e+00
2.026000e+00, 4.324667e+00
2.027000e+00, 4.324333e+00
2.028000e+00, 4.324000e+00
2.029000e+00, 4.323667e+00
2.030000e+00, 4.323333e+00
2.031000e+00, 4.323000e+00
2.032000e+00, 4.322667e+00
2.033000e+00, 4.322333e+00
2.034000e+00, 4.322000e+00
2.035000e+00, 4.321667e+00
2.036000e+00, 4.321333e+00
2.037000e+00, 4.321000e+00
2.038000e+00, 4.320667e+00
2.039000e+00, 4.320333e+00
2.040000e+00, 4.320000e+00
2.041000e+00, 4.319667e+00
2.042000e+00, 4.319333e+00
2.043000e+00, 4.319000e+00
2.044000e+00, 4.318667e+00
2.045000e+00, 4.318333e+00
2.046000e+00, 4.318000e+00
2.047000e+00, 4.317667e+00
2.048000e+00, 4.317333e+00
2.049000e+00, 4.317000e+00
2.050000e+00, 4.316667e+00
2.051000e+00, 4.316333e+00
2.052000e+00, 4.316000e+00
2.053000e+00, 4.315667e+00
2.054000e+00, 4.315333e+00
2.055000e+00, 4.315000e+00
2.056000e+00, 4.314667e+00
2.057000e+00, 4.314333e+00
2.058000e+00, 4.314000e+00
2.059000e+00, 4.313667e+00
2.060000e+00, 4.313333e+00
2.061000e+00, 4.313000e+00
2.062000e+00, 4.312667e+00
2.063000e+00, 4.312333e+00
2.064000e+00, 4.312000e+00
2.065000e+00, 4.311667e+00
2.066000e+00, 4.311333e+00
2.067000e+00, 4.311000e+00
2.068000e+00, 4.310667e+00
2.069000e+00, 4.310333e+00
2.070000e+00, 4.310000e+00
2.071000e+00, 4.309667e+00
2.072000e+00, 4.309333e+00
2.073000e+00, 4.309000e+00
2.074000e+00, 4.308667e+00
2.075000e+00, 4.308333e+00
2.076000e+00, 4.308000e+00
2.077000e+00, 4.307667e+00
2.078000e+00, 4.307333e+00
2.079000e+00, 4.307000e+00
2.080000e+00, 4.306667e+00
2.081000e+00, 4.306333e+00
2.082000e+00, 4.306000e+00
2.083000e+00, 4.305667e+00
2.084000e+00, 4.305333e+00
2.085000e+00, 4.305000e+00
2.086000e+00, 4.304667e+00
2.087000e+00, 4.304333e+00
2.088000e+00, 4.304000e+00
2.089000e+00, 4.303667e+00
2.090000e+00, 4.303333e+00
2.091000e+00, 4.303000e+00
2.092000e+00, 4.302667e+00
2.093000e+00, 4.302333e+00
2.094000e+00, 4.302000e+00
2.095000e+00, 4.301667e+00
2.096000e+00, 4.301333e+00
2.097000e+00, 4.301000e+00
2.098000e+00, 4.300667e+00
2.099000e+00, 4.300333e+00
2.100000e+00, 4.300000e+00
2.101000e+00, 4.299667e+00
2.102000e+00, 4.299333e+00
2.103000e+00, 4.299000e+00
2.104000e+00, 4.298667e+00
2.105000e+00, 4.298333e+00
2.106000e+00, 4.298000e+00
2.107000e+00, 4.297667e+00
2.108000e+00, 4.297333e+00
2.109000e+00, 4.297000e+00
2.110000e+00, 4.296667e+00
2.111000e+00, 4.296333e+00
2.112000e+00, 4.296000e+00
2.113000e+00, 4.295667e+00
2.114000e+00, 4.295333e+00
2.115000e+00, 4.295000e+00
2.116000e+00, 4.294667e+00
2.117000e+00, 4.294333e+00
2.118000e+00, 4.294000e+00
2.119000e+00, 4.293667e+00
2.120000e+00, 4.293333e+00
2.121000e+00, 4.293000e+00
2.122000e+00, 4.292667e+00
2.123000e+00, 4.292333e+00
2.124000e+00, 4.292000e+00
2.125000e+00, 4.291667e+00
2.126000e+00, 4.291333e+00
2.127000e+00, 4.291000e+00
2.128000e+00, 4.290667e+00
2.129000e+00, 4.290333e+00
2.130000e+00, 4.290000e+00
2.131000e+00, 4.289667e+00
2.132000e+00, 4.289333e+00
2.133000e+00, 4.289000e+00
2.134000e+00, 4.288667e+00
2.135000e+00, 4.288333e+00
2.136000e+00, 4.288000e+00
2.137000e+00, 4.287667e+00
2.138000e+00, 4.287333e+00
2.139000e+00, 4.287000e+00
2.140000e+00, 4.286667e+00
2.141000e+00, 4.286333e+00
2.142000e+00, 4.286000e+00
2.143000e+00, 4.285667e+00
2.144000e+00, 4.285333e+00
2.145000e+00, 4.285000e+00
2.146000e+00, 4.284667e+00
2.147000e+00, 4.284333e+00
2.148000e+00, 4.284000e+00
2.149000e+00, 4.283667e+00
2.150000e+00, 4.283333e+00
2.151000e+00, 4.283000e+00
2.152000e+00, 4.282667e+00
2.153000e+00, 4.282333e+00
2.154000e+00, 4.282000e+00
2.155000e+00, 4.281667e+00
2.156000e+00, 4.281333e+00
2.157000e+00, 4.281000e+00
2.158000e+00, 4.280667e+00
2.159000e+00, 4.280333e+00
2.160000e+00, 4.280000e+00
2.161000e+00, 4.279667e+00
2.162000e+00, 4.279333e+00
2.163000e+00, 4.279000e+00
2.164000e+00, 4.278667e+00
2.165000e+00, 4.278333e+00
2.166000e+00, 4.278000e+00
2.167000e+00, 4.277667e+00
2.168000e+00, 4.277333e+00
2.169000e+00, 4.277000e+00
2.170000e+00, 4.276667e+00
2.171000e+00, 4.276333e+00
2.172000e+00, 4.276000e+00
2.173000e+00, 4.275667e+00
2.174000e+00, 4.275333e+00
2.175000e+00, 4.275000e+00
2.176000e+00, 4.274667e+00
2.177000e+00, 4.274333e+00
2.178000e+00, 4.274000e+00
2.179000e+00, 4.273667e+00
2.180000e+00, 4.273333e+00
2.181000e+00, 4.273000e+00
2.182000e+00, 4.272667e+00
2.183000e+00, 4.272333e+00
2.184000e+00, 4.272000e+00
2.185000e+00, 4.271667e+00
2.186000e+00, 4.271333e+00
2.187000e+00, 4.271000e+00
2.188000e+00, 4.270667e+00
2.189000e+00, 4.270333e+00
2.190000e+00, 4.270000e+00
2.191000e+00, 4.269667e+00
2.192000e+00, 4.269333e+00
2.193000e+00, 4.269000e+00
2.194000e+00, 4.268667e+00
2.195000e+00, 4.268333e+00
2.196000e+00, 4.268000e+00
2.197000e+00, 4.267667e+00
2.198000e+00, 4.267333e+00
2.199000e+00, 4.267000e+00
2.200000e+00, 4.266667e+00
2.201000e+00, 4.266333e+00
2.202000e+00, 4.266000e+00
2.203000e+00, 4.265667e+00
2.204000e+00, 4.265333e+00
2.205000e+00, 4.265000e+00
2.206000e+00, 4.264667e+00
2.207000e+00, 4.264333e+00
2.208000e+00, 4.264000e+00
2.209000e+00, 4.263667e+00
2.210000e+00, 4.263333e+00
2.211000e+00, 4.263000e+00
2.212000e+00, 4.262667e+00
2.213000e+00, 4.262333e+00
2.214000e+00, 4.262000e+00
2.215000e+00, 4.261667e+00
2.216000e+00, 4.261333e+00
2.217000e+00, 4.261000e+00
2.218000e+00, 4.260667e+00
2.219000e+00, 4.260333e+00
2.220000e+00, 4.260000e+00
2.221000e+00, 4.259667e+00
2.222000e+00, 4.259333e+00
2.223000e+00, 4.259000e+00
2.224000e+00, 4.258667e+00
2.225000e+00, 4.258333e+00
2.226000e+00, 4.258000e+00
2.227000e+00, 4.257667e+00
2.228000e+00, 4.257333e+00
2.229000e+00, 4.257000e+00
2.230000e+00, 4.256667e+00
2.231000e+00, 4.256333e+00
2.232000e+00, 4.256000e+00
2.233000e+00, 4.255667e+00
2.234000e+00, 4.255333e+00
2.235000e+00, 4.255000e+00
2.236000e+00, 4.254667e+00
2.237000e+00, 4.254333e+00
2.238000e+00, 4.254000e+00
2.239000e+00, 4.253667e+00
2.240000e+00, 4.253333e+00
2.241000e+00, 4.253000e+00
2.242000e+00, 4.252667e+00
2.243000e+00, 4.252333e+00
2.244000e+00, 4.252000e+00
2.245000e+00, 4.251667e+00
2.246000e+00, 4.251333e+00
2.247000e+00, 4.251000e+00
2.248000e+00, 4.250667e+00
2.249000e+00, 4.250333e+00
2.250000e+00, 4.250000e+00
2.251000e+00, 4.249667e+00
2.252000e+00, 4.249333e+00
2.253000e+00, 4.249000e+00
2.254000e+00, 4.248667e+00
2.255000e+00, 4.248333e+00
2.256000e+00, 4.248000e+00
2.257000e+00, 4.247667e+00
2.258000e+00, 4.247333e+00
2.259000e+00, 4.247000e+00
2.260000e+00, 4.246667e+00
2.261000e+00, 4.246333e+00
2.262000e+00, 4.246000e+00
2.263000e+00, 4.245667e+00
2.264000e+00, 4.245333e+00
2.265000e+00, 4.245000e+00
2.266000e+00, 4.244667e+00
2.267000e+00, 4.244333e+00
2.268000e+00, 4.244000e+00
2.269000e+00, 4.243667e+00
2.270000e+00, 4.243333e+00
2.271000e+00, 4.243000e+00
2.272000e+00, 4.242667e+00
2.273000e+00, 4.242333e+00
2.274000e+00, 4.242000e+00
2.275000e+00, 4.241667e+00
2.276000e+00, 4.241333e+00
2.277000e+00, 4.241000e+00
2.278000e+00, 4.240667e+00
2.279000e+00, 4.240333e+00
2.280000e+00, 4.240000e+00
2.281000e+00, 4.239667e+00
2.282000e+00, 4.239333e+00
2.283000e+00, 4.239000e+00
2.284000e+00, 4.238667e+00
2.285000e+00, 4.238333e+00
2.286000e+00, 4.238000e+00
2.287000e+00, 4.237667e+00
2.288000e+00, 4.237333e+00
2.289000e+00, 4.237000e+00
2.290000e+00, 4.236667e+00
2.291000e+00, 4.236333e+00
2.292000e+00, 4.236000e+00
2.293000e+00, 4.235667e+00
2.294000e+00, 4.235333e+00
2.295000e+00, 4.235000e+00
2.296000e+00, 4.234667e+00
2.297000e+00, 4.234333e+00
2.298000e+00, 4.234000e+00
2.299000e+00, 4.233667e+00
2.300000e+00, 4.233333e+00
2.301000e+00, 4.233000e+00
2.302000e+00, 4.232667e+00
2.303000e+00, 4.232333e+00
2.304000e+00, 4.232000e+00
2.305000e+00, 4.231667e+00
2.306000e+00, 4.231333e+00
2.307000e+00, 4.231000e+00
2.308000e+00, 4.230667e+00
2.309000e+00, 4.230333e+00
2.310000e+00, 4.230000e+00
2.311000e+00, 4.229667e+00
2.312000e+00, 4.229333e+00
2.313000e+00, 4.229000e+00
2.314000e+00, 4.228667e+00
2.315000e+00, 4.228333e+00
2.316000e+00, 4.228000e+00
2.317000e+00, 4.227667e+00
2.318000e+00, 4.227333e+00
2.319000e+00, 4.227000e+00
2.320000e+00, 4.226667e+00
2.321000e+00, 4.226333e+00
2.322000e+00, 4.226000e+00
2.323000e+00, 4.225667e+00
2.324000e+00, 4.225333e+00
2.325000e+00, 4.225000e+00
2.326000e+00, 4.224667e+00
2.327000e+00, 4.224333e+00
2.328000e+00, 4.224000e+00
2.329000e+00, 4.223667e+00
2.330000e+00, 4.223333e+00
2.331000e+00, 4.223000e+00
2.332000e+00, 4.222667e+00
2.333000e+00, 4.222333e+00
2.334000e+00, 4.222000e+00
2.335000e+00, 4.221667e+00
2.336000e+00, 4.221333e+00
2.337000e+00, 4.221000e+00
2.338000e+00, 4.220667e+00
2.339000e+00, 4.220333e+00
2.340000e+00, 4.220000e+00
2.341000e+00, 4.219667e+00
2.342000e+00, 4.219333e+00
2.343000e+00, 4.219000e+00
2.344000e+00, 4.218667e+00
2.345000e+00, 4.218333e+00
2.346000e+00, 4.218000e+00
2.347000e+00, 4.217667e+00
2.348000e+00, 4.217333e+00
2.349000e+00, 4.217000e+00
2.350000e+00, 4.216667e+00
2.351000e+00, 4.216333e+00
2.352000e+00, 4.216000e+00
2.353000e+00, 4.215667e+00
2.354000e+00, 4.215333e+00
2.355000e+00, 4.215000e+00
2.356000e+00, 4.214667e+00
2.357000e+00, 4.214333e+00
2.358000e+00, 4.214000e+00
2.359000e+00, 4.213667e+00
2.360000e+00, 4.213333e+00
2.361000e+00, 4.213000e+00
2.362000e+00, 4.212667e+00
2.363000e+00, 4.212333e+00
2.364000e+00, 4.212000e+00
2.365000e+00, 4.211667e+00
2.366000e+00, 4.211333e+00
2.367000e+00, 4.211000e+00
2.368000e+00, 4.210667e+00
2.369000e+00, 4.210333e+00
2.370000e+00, 4.210000e+00
2.371000e+00, 4.209667e+00
2.372000e+00, 4.209333e+00
2.373000e+00, 4.209000e+00
2.374000e+00, 4.208667e+00
2.375000e+00, 4.208333e+00
2.376000e+00, 4.208000e+00
2.377000e+00, 4.207667e+00
2.378000e+00, 4.207333e+00
2.379000e+00, 4.207000e+00
2.380000e+00, 4.206667e+00
2.381000e+00, 4.206333e+00
2.382000e+00, 4.206000e+00
2.383000e+00, 4.205667e+00
2.384000e+00, 4.205333e+00
2.385000e+00, 4.205000e+00
2.386000e+00, 4.204667e+00
2.387000e+00, 4.204333e+00
2.388000e+00, 4.204000e+00
2.389000e+00, 4.203667e+00
2.390000e+00, 4.203333e+00
2.391000e+00, 4.203000e+00
2.392000e+00, 4.202667e+00
2.393000e+00, 4.202333e+00
2.394000e+00, 4.202000e+00
2.395000e+00, 4.201667e+00
2.396000e+00, 4.201333e+00
2.397000e+00, 4.201000e+00
2.398000e+00, 4.200667e+00
2.399000e+00, 4.200333e+00
2.400000e+00, 4.200000e+00
2.401000e+00, 4.199667e+00
2.402000e+00, 4.199333e+00
2.403000e+00, 4.199000e+00
2.404000e+00, 4.198667e+00
2.405000e+00, 4.198333e+00
2.406000e+00, 4.198000e+00
2.407000e+00, 4.197667e+00
2.408000e+00, 4.197333e+00
2.409000e+00, 4.197000e+00
2.410000e+00, 4.196667e+00
2.411000e+00, 4.196333e+00
2.412000e+00, 4.196000e+00
2.413000e+00, 4.195667e+00
2.414000e+00, 4.195333e+00
2.415000e+00, 4.195000e+00
2.416000e+00, 4.194667e+00
2.417000e+00, 4.194333e+00
2.418000e+00, 4.194000e+00
2.419000e+00, 4.193667e+00
2.420000e+00, 4.193333e+00
2.421000e+00, 4.193000e+00
2.422000e+00, 4.192667e+00
2.423000e+00, 4.192333e+00
2.424000e+00, 4.192000e+00
2.425000e+00, 4.191667e+00
2.426000e+00, 4.191333e+00
2.427000e+00, 4.191000e+00
2.428000e+00, 4.190667e+00
2.429000e+00, 4.190333e+00
2.430000e+00, 4.190000e+00
2.431000e+00, 4.189667e+00
2.432000e+00, 4.189333e+00
2.433000e+00, 4.189000e+00
2.434000e+00, 4.188667e+00
2.435000e+00, 4.188333e+00
2.436000e+00, 4.188000e+00
2.437000e+00, 4.187667e+00
2.438000e+00, 4.187333e+00
2.439000e+00, 4.187000e+00
2.440000e+00, 4.186667e+00
2.441000e+00, 4.186333e+00
2.442000e+00, 4.186000e+00
2.443000e+00, 4.185667e+00
2.444000e+00, 4.185333e+00
2.445000e+00, 4.185000e+00
2.446000e+00, 4.184667e+00
2.447000e+00, 4.184333e+00
2.448000e+00, 4.184000e+00
2.449000e+00, 4.183667e+00
2.450000e+00, 4.183333e+00
2.451000e+00, 4.183000e+00
2.452000e+00, 4.182667e+00
2.453000e+00, 4.182333e+00
2.454000e+00, 4.182000e+00
2.455000e+00, 4.181667e+00
2.456000e+00, 4.181333e+00
2.457000e+00, 4.181000e+00
2.458000e+00, 4.180667e+00
2.459000e+00, 4.180333e+00
2.460000e+00, 4.180000e+00
2.461000e+00, 4.179667e+00
2.462000e+00, 4.179333e+00
2.463000e+00, 4.179000e+00
2.464000e+00, 4.178667e+00
2.465000e+00, 4.178333e+00
2.466000e+00, 4.178000e+00
2.467000e+00, 4.177667e+00
